15.395,-0.0117
15.405,-0.0146
15.415,0.0234
15.425,-0.0234
15.435,0.0
15.445,-0.0146
15.455,0.0264
15.465,0.0205
15.475,0.0264
15.485,0.0234
15.495,0.0908
15.506,0.082
15.516,0.1143
15.526,0.1523
15.536,0.0879
15.546,0.1113
15.556,0.0762
15.566,0.0029
15.576,-0.0234
15.586,-0.0615
15.596,-0.0264
15.606,-0.0352
15.616,-0.0791
15.626,-0.0557
15.636,-0.0205
15.646,-0.0059
15.656,-0.0088
15.666,0.0146
15.676,0.5244
15.686,1.3301
15.696,1.1514
15.706,-0.2988
15.716,-0.6152
15.726,-0.3076
15.736,-0.2373
15.746,-0.2578
15.756,-0.1641
15.766,-0.1289
15.776,-0.0791
15.786,-0.0791
15.796,-0.0469
15.806,-0.041
15.816,-0.0205
15.826,-0.0205
15.836,0.0029
15.846,0.0234
15.856,0.0117
15.866,0.0146
15.876,0.0498
15.886,0.0205
15.896,0.0498
15.906,0.082
15.916,0.0439
15.926,0.0
15.936,0.0322
15.946,0.0322
15.956,0.0117
15.966,0.0117
15.976,-0.0029
15.986,0.0176
15.996,-0.085
16.006,-0.085
16.016,-0.0439
16.026,-0.0908
16.036,-0.0645
16.046,-0.0205
16.056,-0.0557
16.066,0.0264
16.076,-0.0117
16.086,0.0117
16.096,0.0234
16.106,0.0293
16.116,0.0615
16.126,0.0615
16.136,0.0586
16.146,0.0439
16.156,0.0762
16.166,0.085
16.176,0.1582
16.186,0.1055
16.196,0.0498
16.206,-0.0293
16.216,-0.085
16.226,-0.1025
16.236,-0.1084
16.246,-0.1377
16.256,-0.1172
16.266,-0.0762
16.276,-0.0674
16.286,-0.0176
16.296,-0.041
16.306,-0.126
16.316,0.1201
16.326,0.8379
16.336,1.4941
16.346,0.3662
16.356,-0.5713
16.366,-0.542
16.376,-0.2607
16.386,-0.2373
16.396,-0.1963
16.406,-0.1523
16.416,-0.123
16.426,-0.1084
16.436,-0.1055
16.446,-0.0615
16.456,-0.0527
16.466,-0.0586
16.476,-0.0059
16.486,-0.0146
16.496,0.0
16.507,0.0
16.517,0.0176
16.527,0.0088
16.537,0.0469
16.547,0.0352
16.557,0.0264
16.567,0.0264
16.577,-0.0205
16.587,-0.0059
16.597,-0.0264
16.607,-0.0527
16.617,-0.0732
16.627,-0.0674
16.637,-0.0791
16.647,-0.123
16.657,-0.1143
16.667,-0.1377
16.677,-0.1172
16.687,-0.0996
16.697,-0.085
16.707,-0.0762
16.717,-0.0586
16.727,-0.0469
16.737,-0.0293
16.747,-0.0381
16.757,-0.0381
16.767,-0.0059
16.777,-0.0703
16.787,-0.0381
16.797,-0.0381
16.807,-0.0322
16.817,-0.0469
16.827,-0.041
16.837,-0.0352
16.847,0.0264
16.857,0.0059
16.867,0.0439
16.877,0.1143
16.887,0.0791
16.897,0.0205
16.907,-0.0234
16.917,-0.0732
16.927,-0.1406
16.937,-0.1348
16.947,-0.1318
16.957,-0.1055
16.967,-0.0937
16.977,-0.082
16.987,-0.0615
16.997,-0.0615
17.007,-0.1113
17.017,-0.0381
17.027,0.4248
17.037,1.2568
17.047,1.04
17.057,-0.416
17.067,-0.7002
17.077,-0.3545
17.087,-0.2578
17.097,-0.2783
17.107,-0.2227
17.117,-0.1992
17.127,-0.1934
17.137,-0.1465
17.147,-0.1377
17.157,-0.0879
17.167,-0.0937
17.177,-0.0645
17.187,-0.0586
17.197,-0.0381
17.207,-0.0029
17.217,-0.0264
17.227,-0.0029
17.237,-0.0146
17.247,0.0176
17.257,0.0029
17.267,0.0205
17.277,0.0234
17.287,-0.0088
17.297,0.0
17.307,0.0
17.317,-0.0352
17.327,-0.0088
17.337,-0.0732
17.347,-0.0381
17.357,-0.0732
17.367,-0.0703
17.377,-0.0762
17.387,-0.0322
17.397,-0.082
17.407,-0.0234
17.417,0.0
17.427,0.0
17.437,0.0469
17.447,0.0088
17.457,0.041
17.467,0.0762
17.477,-0.0205
17.487,0.0117
17.497,-0.0029
17.508,0.0234
17.518,0.0176
17.528,0.0322
17.538,0.0205
17.548,0.0
17.558,0.0615
17.568,0.0293
17.578,-0.0117
17.588,0.0732
17.598,0.0439
17.608,0.1201
17.618,0.0439
17.628,0.1201
17.638,0.1494
17.648,0.0615
17.658,0.0527
17.668,-0.0498
17.678,-0.0293
17.688,-0.0703
17.698,-0.082
17.708,-0.0527
17.718,-0.0732
17.728,-0.123
17.738,-0.0527
17.748,-0.0557
17.758,-0.0762
17.768,-0.0439
17.778,0.4219
17.788,1.2861
17.798,1.0166
17.808,-0.3955
17.818,-0.7441
17.828,-0.3604
17.838,-0.2959
17.848,-0.3018
17.858,-0.2227
17.868,-0.2139
17.878,-0.1846
17.888,-0.1523
17.898,-0.1523
17.908,-0.1143
17.918,-0.1465
17.928,-0.085
17.938,-0.0732
17.948,-0.0937
17.958,-0.0674
17.968,-0.0586
17.978,-0.0469
17.988,-0.0088
17.998,-0.0293
18.008,0.0146
18.018,-0.0234
18.028,-0.0176
18.038,-0.0674
18.048,-0.0439
18.058,-0.0732
18.068,-0.0703
18.078,-0.041
18.088,-0.0908
18.098,-0.085
18.108,-0.0732
18.118,-0.0937
18.128,-0.0996
18.138,-0.085
18.148,-0.0791
18.158,-0.1025
18.168,-0.0469
18.178,-0.0264
18.188,-0.0469
18.198,-0.0352
18.208,-0.0264
18.218,0.0059
18.228,0.0029
18.238,-0.0059
18.248,-0.0234
18.258,0.0234
18.268,0.0381
18.278,0.0439
18.288,0.0937
18.298,0.1025
18.308,0.0146
18.318,-0.0264
18.328,-0.085
18.338,-0.1348
18.348,-0.1816
18.358,-0.1758
18.368,-0.1611
18.378,-0.1641
18.388,-0.1465
18.398,-0.1523
18.408,-0.1348
18.418,-0.1465
18.428,-0.1406
18.438,0.2373
18.448,1.0166
18.458,1.4297
18.468,-0.1113
18.478,-0.7471
18.488,-0.498
18.498,-0.29
18.509,-0.3135
18.519,-0.2754
18.529,-0.2256
18.539,-0.1875
18.549,-0.1904
18.559,-0.1348
18.569,-0.0967
18.579,-0.0937
18.589,-0.082
18.599,-0.082
18.609,-0.041
18.619,-0.0469
18.629,-0.0205
18.639,0.0059
18.649,0.0
18.659,0.0234
18.669,0.0234
18.679,0.0059
18.689,0.0059
18.699,0.0
18.709,-0.0293
18.719,-0.0264
18.729,-0.082
18.739,-0.0322
18.749,-0.0615
18.759,-0.0557
18.769,-0.0674
18.779,-0.0703
18.789,-0.0703
18.799,-0.0732
18.809,-0.0732
18.819,-0.0439
18.829,-0.0234
18.839,0.0
18.849,-0.0029
18.859,0.0029
18.869,-0.0117
18.879,-0.0205
18.889,-0.0146
18.899,0.0088
18.909,-0.0059
18.919,0.0088
18.929,-0.0176
18.939,-0.0293
18.949,-0.0264
18.959,-0.0352
18.969,0.0029
18.979,-0.0205
18.989,0.0176
18.999,0.0176
19.009,0.0703
19.019,0.0469
19.029,0.1348
19.039,0.1143
19.049,0.0645
19.059,0.0439
19.069,0.0088
19.079,-0.0732
19.089,-0.0762
19.099,-0.0908
19.109,-0.0791
19.119,-0.0557
19.129,-0.0352
19.139,-0.0381
19.149,0.0
19.159,0.0293
19.169,-0.0205
19.179,0.2695
19.189,1.0898
19.199,1.4941
19.209,0.0439
19.219,-0.6797
19.229,-0.416
19.239,-0.208
19.249,-0.1758
19.259,-0.1904
19.269,-0.0996
19.279,-0.1201
19.289,-0.0937
19.299,-0.0557
19.309,-0.0498
19.319,-0.0205
19.329,0.0
19.339,0.0
19.349,0.0146
19.359,0.0205
19.369,0.0498
19.379,0.0439
19.389,0.082
19.399,0.0674
19.409,0.0439
19.419,0.0908
19.429,0.041
19.439,0.0967
19.449,0.041
19.459,0.0469
19.469,0.0146
19.479,0.0205
19.489,0.0498
19.499,0.0029
19.51,0.0293
19.52,-0.0293
19.53,-0.0117
19.54,-0.0146
19.55,-0.0176
19.56,0.0029
19.57,-0.0146
19.58,0.0645
19.59,0.0557
19.6,0.0117
19.61,0.0557
19.62,0.0498
19.63,0.0352
19.64,0.0439
19.65,0.0146
19.66,0.0146
19.67,0.0059
19.68,-0.0234
19.69,0.0146
19.7,-0.0176
19.71,0.0439
19.72,-0.0029
19.73,0.085
19.74,0.1377
19.75,0.1084
19.76,0.1289
19.77,0.0439
19.78,-0.0352
19.79,-0.0674
19.8,-0.1172
19.81,-0.1113
19.82,-0.0527
19.83,-0.0645
19.84,-0.0996
19.85,-0.0498
19.86,-0.0029
19.87,-0.0205
19.88,0.0029
19.89,0.3926
19.9,1.2334
19.91,1.2422
19.92,-0.1934
19.93,-0.668
19.94,-0.3398
19.95,-0.2051
19.96,-0.2021
19.97,-0.1611
19.98,-0.1377
19.99,-0.1289
20.0,-0.0908
