12.3,0.0449
12.4,0.0263
12.5,0.0222
12.6,0.0365
12.7,0.0206
12.8,0.0151
12.9,0.0134
13.0,0.0055
13.1,0.0146
13.2,0.0203
13.3,0.0348
13.4,0.0247
13.5,0.021
13.6,0.0296
13.7,0.0149
13.8,0.0483
13.9,0.0074
14.0,0.0328
14.1,0.0227
14.2,0.0387
14.3,0.0185
14.4,0.0178
14.5,0.0142
14.6,0.0166
14.7,0.0127
14.8,0.0309
14.9,0.0104
15.0,0.032
15.1,0.0229
15.2,0.0235
15.3,0.0292
15.4,0.0193
15.5,0.0227
15.6,0.0088
15.7,0.0425
15.8,0.0124
15.9,0.0086
16.0,0.0238
16.1,0.0243
16.2,0.0022
16.3,0.0263
16.4,0.0094
16.5,0.0318
16.6,0.0144
16.7,0.0286
16.8,0.0337
16.9,0.0144
17.0,0.0294
17.1,0.0253
17.2,0.0247
17.3,0.0124
17.4,0.0062
17.5,0.0182
17.6,0.0234
17.7,0.0054
17.8,0.0251
17.9,0.0245
18.0,0.0132
18.1,0.0189
18.2,0.0119
18.3,0.0325
18.4,0.0273
18.5,0.0424
18.6,0.02
18.7,0.0168
18.8,0.0058
18.9,0.0117
19.0,0.0123
19.1,0.0212
19.2,0.0131
19.3,0.0152
19.4,0.025
19.5,0.0179
19.6,0.0143
19.7,0.0104
19.8,0.0205
19.9,0.0408
20.0,0.0323
20.1,0.0066
20.2,0.0226
20.3,0.0064
20.4,0.0072
20.5,0.013
20.6,0.0252
20.7,0.0207
20.8,0.0098
20.9,0.0119
21.0,0.0226
21.1,0.0192
21.2,0.007
21.3,0.0345
21.4,0.031
21.5,0.0101
21.6,0.0104
21.7,0.016
21.8,0.0105
21.9,0.0053
22.0,0.0093
22.1,0.0221
22.2,0.0165
22.3,0.0219
22.4,0.0016
22.5,0.0127
22.6,0.0231
22.7,0.0182
22.8,0.0399
22.9,0.011
23.0,0.0065
23.1,0.0084
23.2,0.0108
23.3,0.0065
23.4,0.0028
23.5,0.0142
23.6,0.0146
23.7,0.0075
23.8,0.0231
23.9,0.0077
24.0,0.0221
24.1,0.0108
24.2,0.03
24.3,0.0219
24.4,0.0194
24.5,0.0052
24.6,0.0095
24.7,0.0096
24.8,0.0074
24.9,0.0084
25.0,0.0108
25.1,0.0212
25.2,0.0016
25.3,0.0168
25.4,0.0074
25.5,0.0258
25.6,0.0076
25.7,0.0236
25.8,0.0086
25.9,0.0188
26.0,0.0021
26.1,0.0096
26.2,0.0076
26.3,0.0019
26.4,0.0078
26.5,0.0032
26.6,0.0233
26.7,0.0074
26.8,0.019
26.9,0.0087
27.0,0.0151
27.1,0.0158
27.2,0.0087
27.3,0.0103
27.4,0.0144
27.5,0.0026
27.6,0.0051
27.7,0.0048
27.8,0.0017
27.9,0.003
28.0,0.0108
28.1,0.0153
28.2,0.0114
28.3,0.0235
28.4,0.0078
28.5,0.002
28.6,0.0102
28.7,0.007
28.8,0.0101
28.9,0.0099
29.0,0.0093
29.1,0.0032
29.2,0.0069
29.3,0.0038
29.4,0.0078
29.5,0.0074
29.6,0.0149
29.7,0.0084
29.8,0.0139
29.9,0.0105
30.0,0.0062
30.1,0.0042
30.2,0.0065
30.3,0.0116
30.4,0.0041
30.5,0.0079
30.6,0.0028
30.7,0.0085
30.8,0.0063
30.9,0.0089
31.0,0.0076
31.1,0.0173
31.2,0.002
31.3,0.0065
31.4,0.0086
31.5,0.0054
31.6,0.0016
31.7,0.0065
31.8,0.0075
31.9,0.0019
32.0,0.009
32.1,0.0012
32.2,0.0039
32.3,0.0081
32.4,0.003
32.5,0.0109
32.6,0.0083
32.7,0.0074
32.8,0.0049
32.9,0.0042
33.0,0.0032
33.1,0.0003
33.2,0.0067
33.3,0.002
33.4,0.0032
33.5,0.0094
33.6,0.0032
33.7,0.0011
33.8,0.0047
33.9,0.006
34.0,0.0082
34.1,0.0024
34.2,0.0086
34.3,0.0058
34.4,0.0063
34.5,0.0058
34.6,0.004
34.7,0.0025
34.8,0.0008
34.9,0.0071
35.0,0.0055
35.1,0.0066
35.2,0.003
35.3,0.0011
35.4,0.007
35.5,0.0039
35.6,0.0048
35.7,0.0048
35.8,0.0054
35.9,0.0018
36.0,0.0035
36.1,0.0037
36.2,0.0017
36.3,0.0019
36.4,0.0071
36.5,0.0004
36.6,0.0061
36.7,0.0035
36.8,0.0046
36.9,0.0036
37.0,0.0067
37.1,0.0039
37.2,0.0035
37.3,0.0045
37.4,0.0028
37.5,0.002
37.6,0.004
37.7,0.002
37.8,0.0018
37.9,0.0035
38.0,0.0022
38.1,0.0045
38.2,0.0042
38.3,0.0028
38.4,0.0039
38.5,0.0041
38.6,0.0019
38.7,0.0018
38.8,0.0058
38.9,0.0016
39.0,0.0018
39.1,0.0057
39.2,0.0049
39.3,0.0013
39.4,0.0032
39.5,0.0024
39.6,0.0009
39.7,0.0032
39.8,0.0028
39.9,0.0044
40.0,0.003
40.1,0.0041
40.2,0.0012
40.3,0.0034
40.4,0.0031
40.5,0.002
40.6,0.0033
40.7,0.0013
40.8,0.0013
40.9,0.0055
41.0,0.0027
41.1,0.0034
41.2,0.0015
41.3,0.0007
41.4,0.0022
41.5,0.004
41.6,0.0012
41.7,0.0017
41.8,0.0037
41.9,0.0026
42.0,0.0019
42.1,0.0019
42.2,0.0017
42.3,0.0044
42.4,0.0034
42.5,0.0022
42.6,0.0018
42.7,0.0045
42.8,0.0008
42.9,0.0007
43.0,0.0035
43.1,0.0014
43.2,0.0017
43.3,0.0022
43.4,0.0032
43.5,0.0018
43.6,0.0026
43.7,0.0013
43.8,0.0038
43.9,0.0019
44.0,0.0012
44.1,0.0011
44.2,0.0019
44.3,0.002
44.4,0.0022
44.5,0.0034
44.6,0.0017
44.7,0.0037
44.8,0.0008
44.9,0.0051
45.0,0.0008
45.1,0.0031
45.2,0.0007
45.3,0.0018
45.4,0.0038
45.5,0.0007
45.6,0.0012
45.7,0.0021
45.8,0.0013
45.9,0.0042
46.0,0.0015
46.1,0.0043
46.2,0.002
46.3,0.0013
46.4,0.0026
46.5,0.0029
46.6,0.0026
46.7,0.0028
46.8,0.0039
46.9,0.0015
47.0,0.0016
47.1,0.0013
47.2,0.0012
47.3,0.0033
47.4,0.0021
47.5,0.002
47.6,0.0019
47.7,0.0016
47.8,0.0014
47.9,0.0028
48.0,0.0029
48.1,0.0019
48.2,0.0009
48.3,0.0019
48.4,0.0018
48.5,0.0024
48.6,0.0024
48.7,0.0017
48.8,0.0016
48.9,0.0022
49.0,0.003
49.1,0.0021
49.2,0.0021
49.3,0.0005
49.4,0.0019
49.5,0.0033
49.6,0.0033
49.7,0.0017
49.8,0.0016
49.9,0.0019
